0    [main] INFO  kafka.utils.VerifiableProperties  - Verifying properties
20   [main] WARN  kafka.utils.VerifiableProperties  - Property auto.offset.reset is not valid
20   [main] WARN  kafka.utils.VerifiableProperties  - Property destination.topic is not valid
20   [main] WARN  kafka.utils.VerifiableProperties  - Property group.id is not valid
20   [main] INFO  kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to localhost:9092
20   [main] WARN  kafka.utils.VerifiableProperties  - Property source.topic is not valid
20   [main] WARN  kafka.utils.VerifiableProperties  - Property zookeeper.connect is not valid
51   [main] INFO  kafka.utils.VerifiableProperties  - Verifying properties
51   [main] INFO  kafka.utils.VerifiableProperties  - Property auto.offset.reset is overridden to largest
51   [main] WARN  kafka.utils.VerifiableProperties  - Property destination.topic is not valid
51   [main] INFO  kafka.utils.VerifiableProperties  - Property group.id is overridden to space.exploration.mars.rover
52   [main] WARN  kafka.utils.VerifiableProperties  - Property metadata.broker.list is not valid
52   [main] WARN  kafka.utils.VerifiableProperties  - Property source.topic is not valid
52   [main] INFO  kafka.utils.VerifiableProperties  - Property zookeeper.connect is overridden to localhost:2181
74   [main] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], Connecting to zookeeper instance at localhost:2181
79   [ZkClient-EventThread-14-localhost:2181] INFO  org.I0Itec.zkclient.ZkEventThread  - Starting ZkClient event thread.
82   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:zookeeper.version=3.4.6-1569965, built on 02/20/2014 09:09 GMT
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:host.name=zionmainframe
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.version=1.8.0_121
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.vendor=Oracle Corporation
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.home=/usr/lib/jvm/java-8-openjdk-amd64/jre
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.class.path=/home/sanket/Documents/Code/MyProjects/Java/MavenProjects/space.exploration/MarsRover/mars.rover/target/classes:/home/sanket/.m2/repository/com/google/protobuf/protobuf-java/3.0.0/protobuf-java-3.0.0.jar:/home/sanket/.m2/repository/org/apache/kafka/kafka_2.10/0.9.0.1/kafka_2.10-0.9.0.1.jar:/home/sanket/.m2/repository/com/101tec/zkclient/0.7/zkclient-0.7.jar:/home/sanket/.m2/repository/org/slf4j/slf4j-api/1.6.1/slf4j-api-1.6.1.jar:/home/sanket/.m2/repository/log4j/log4j/1.2.15/log4j-1.2.15.jar:/home/sanket/.m2/repository/javax/mail/mail/1.4/mail-1.4.jar:/home/sanket/.m2/repository/javax/activation/activation/1.1/activation-1.1.jar:/home/sanket/.m2/repository/org/apache/kafka/kafka-clients/0.9.0.1/kafka-clients-0.9.0.1.jar:/home/sanket/.m2/repository/org/xerial/snappy/snappy-java/1.1.1.7/snappy-java-1.1.1.7.jar:/home/sanket/.m2/repository/net/jpountz/lz4/lz4/1.2.0/lz4-1.2.0.jar:/home/sanket/.m2/repository/com/yammer/metrics/metrics-core/2.2.0/metrics-core-2.2.0.jar:/home/sanket/.m2/repository/org/scala-lang/scala-library/2.10.5/scala-library-2.10.5.jar:/home/sanket/.m2/repository/net/sf/jopt-simple/jopt-simple/3.2/jopt-simple-3.2.jar:/home/sanket/.m2/repository/org/slf4j/slf4j-log4j12/1.7.6/slf4j-log4j12-1.7.6.jar:/home/sanket/.m2/repository/org/apache/zookeeper/zookeeper/3.4.6/zookeeper-3.4.6.jar:/home/sanket/.m2/repository/jline/jline/0.9.94/jline-0.9.94.jar:/home/sanket/.m2/repository/io/netty/netty/3.7.0.Final/netty-3.7.0.Final.jar
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.library.path=/usr/java/packages/lib/amd64:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.io.tmpdir=/tmp
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:java.compiler=<NA>
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:os.name=Linux
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:os.arch=amd64
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:os.version=4.4.0-75-generic
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:user.name=sanket
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:user.home=/home/sanket
83   [main] INFO  org.apache.zookeeper.ZooKeeper  - Client environment:user.dir=/home/sanket/Documents/Code/MyProjects/Java/MavenProjects/space.exploration/MarsRover/mars.rover
84   [main] INFO  org.apache.zookeeper.ZooKeeper  - Initiating client connection, connectString=localhost:2181 sessionTimeout=6000 watcher=org.I0Itec.zkclient.ZkClient@16aa0a0a
91   [main] INFO  org.I0Itec.zkclient.ZkClient  - Waiting for keeper state SyncConnected
93   [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Opening socket connection to server localhost/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
127  [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Socket connection established to localhost/127.0.0.1:2181, initiating session
131  [main-SendThread(localhost:2181)] INFO  org.apache.zookeeper.ClientCnxn  - Session establishment complete on server localhost/127.0.0.1:2181, sessionid = 0x15bb2fce74c0050, negotiated timeout = 6000
132  [main-EventThread] INFO  org.I0Itec.zkclient.ZkClient  - zookeeper state changed (SyncConnected)
138  [main] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], starting auto committer every 60000 ms
155  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], begin registering consumer space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a in ZK
174  [Thread-2] INFO  kafka.utils.ZKCheckedEphemeral  - Creating /consumers/space.exploration.mars.rover/ids/space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a (is it secure? false)
208  [Thread-2] INFO  kafka.utils.ZKCheckedEphemeral  - Result of znode creation is: OK
209  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], end registering consumer space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a in ZK
218  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a_watcher_executor] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], starting watcher executor thread for consumer space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a
258  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], begin rebalancing consumer space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a try #0
433  [Thread-2] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1493601102010] Stopping leader finder thread
433  [Thread-2] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1493601102010] Stopping all fetchers
433  [Thread-2] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1493601102010] All connections stopped
434  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], Cleared all relevant queues for this fetcher
435  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], Cleared the data chunks in all the consumer message iterators
435  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], Committing all offsets after clearing the fetcher queues
437  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], Releasing partition ownership
489  [Thread-2] INFO  kafka.consumer.RangeAssignor  - Consumer space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a rebalancing the following partitions: ArrayBuffer(0) for topic secure_com_from_earth_channel_1 with consumers: List(space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-0)
491  [Thread-2] INFO  kafka.consumer.RangeAssignor  - space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-0 attempting to claim partition 0
529  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-0 successfully owned partition 0 for topic secure_com_from_earth_channel_1
551  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], Consumer space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a selected partitions : secure_com_from_earth_channel_1:0: fetched offset = 18: consumed offset = 18
558  [Thread-2] INFO  kafka.consumer.ZookeeperConsumerConnector  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a], end rebalancing consumer space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a try #0
561  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager$LeaderFinderThread  - [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread], Starting 
578  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Verifying properties
578  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property client.id is overridden to space.exploration.mars.rover
579  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property metadata.broker.list is overridden to zionmainframe:9092
579  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.utils.VerifiableProperties  - Property request.timeout.ms is overridden to 30000
594  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,zionmainframe,9092) with correlation id 0 for 1 topic(s) Set(secure_com_from_earth_channel_1)
598  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.producer.SyncProducer  - Connected to zionmainframe:9092 for producing
630  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.producer.SyncProducer  - Disconnecting from zionmainframe:9092
642  [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-0-0] INFO  kafka.consumer.ConsumerFetcherThread  - [ConsumerFetcherThread-space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-0-0], Starting 
644  [space.exploration.mars.rover_zionmainframe-1493601101947-c0908a6a-leader-finder-thread] INFO  kafka.consumer.ConsumerFetcherManager  - [ConsumerFetcherManager-1493601102010] Added fetcher for partitions ArrayBuffer([[secure_com_from_earth_channel_1,0], initOffset 18 to broker BrokerEndPoint(0,zionmainframe,9092)] )
20877 [main] INFO  kafka.client.ClientUtils$  - Fetching metadata from broker BrokerEndPoint(0,localhost,9092) with correlation id 0 for 1 topic(s) Set(secure_com_to_earth_channel_1)
20878 [main] INFO  kafka.producer.SyncProducer  - Connected to localhost:9092 for producing
20880 [main] INFO  kafka.producer.SyncProducer  - Disconnecting from localhost:9092
20902 [main] INFO  kafka.producer.SyncProducer  - Connected to zionmainframe:9092 for producing
66504 [Thread-2] INFO  space.exploration.mars.rover.kernel.ListeningState  - timeStamp: 1493601156760
targets {
  estimatedPowerUsage: 20
  action: "ScanArea"
}

66505 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar instantiated
66505 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Wallbuilder set for lidar
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 0 bearing:: 0 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 1 bearing:: 5 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 2 bearing:: 10 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 3 bearing:: 15 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 4 bearing:: 20 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 5 bearing:: 25 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 6 bearing:: 30 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 7 bearing:: 35 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 8 bearing:: 40 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 9 bearing:: 50 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 10 bearing:: 55 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 11 bearing:: 60 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 12 bearing:: 65 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 13 bearing:: 70 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 14 bearing:: 75 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 15 bearing:: 80 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 16 bearing:: 85 range:: 35.35533905932738
66506 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 17 bearing:: 90 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 18 bearing:: 95 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 19 bearing:: 100 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 20 bearing:: 105 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 21 bearing:: 110 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 22 bearing:: 115 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 23 bearing:: 120 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 24 bearing:: 125 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 25 bearing:: 130 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 26 bearing:: 135 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 27 bearing:: 140 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 28 bearing:: 145 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 29 bearing:: 150 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 30 bearing:: 155 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 31 bearing:: 160 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 32 bearing:: 165 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 33 bearing:: 170 range:: 35.35533905932738
66507 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 34 bearing:: 175 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 35 bearing:: 230 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 36 bearing:: 235 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 37 bearing:: 240 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 38 bearing:: 245 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 39 bearing:: 250 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 40 bearing:: 255 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 41 bearing:: 260 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 42 bearing:: 265 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 43 bearing:: 270 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 44 bearing:: 275 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 45 bearing:: 280 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 46 bearing:: 285 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 47 bearing:: 290 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 48 bearing:: 295 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 49 bearing:: 300 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 50 bearing:: 305 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 51 bearing:: 310 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 52 bearing:: 315 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 53 bearing:: 320 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 54 bearing:: 325 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 55 bearing:: 330 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 56 bearing:: 335 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 57 bearing:: 340 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 58 bearing:: 345 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 59 bearing:: 350 range:: 35.35533905932738
66508 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 60 bearing:: 355 range:: 35.35533905932738
66509 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 0 bearing:: 0 range:: 35.35533905932738
66509 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 1 bearing:: 5 range:: 35.35533905932738
66509 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 2 bearing:: 10 range:: 35.35533905932738
66509 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 3 bearing:: 15 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 4 bearing:: 20 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 5 bearing:: 25 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 6 bearing:: 30 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 7 bearing:: 35 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 8 bearing:: 40 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 9 bearing:: 50 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 10 bearing:: 55 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 11 bearing:: 60 range:: 35.35533905932738
66510 [Thread-2] INFO  space.exploration.mars.rover.sensor.Lidar  - Lidar reporting contact designate Id:: 12 bearing:: 65 range:: 35.35533905932738
